time,open,high,low,close,volume
2023-02-07 17:30:00,107.14,107.2,107.1203,107.1203,6315
2023-02-07 17:25:00,107.2,107.2,107.15,107.15,3217
2023-02-07 17:20:00,107.22,107.25,107.19,107.2,3603
2023-02-07 17:15:00,107.16,107.22,107.15,107.2,3774
2023-02-07 17:10:00,107.3,107.64,107.23,107.64,157601
2023-02-07 17:05:00,107.34,107.34,107.28,107.28,1408
2023-02-07 17:00:00,107.28,107.32,107.2501,107.28,2873
2023-02-07 16:55:00,107.21,107.29,107.21,107.27,8279
2023-02-07 16:50:00,107.17,107.21,107.16,107.21,6972
2023-02-07 16:45:00,107.24,107.24,107.18,107.18,351616
2023-02-07 16:40:00,107.25,107.25,107.1717,107.24,3663
2023-02-07 16:35:00,107.24,107.24,107.16,107.1604,3003
2023-02-07 16:30:00,107.3269,107.329,107.25,107.25,3085
2023-02-07 16:25:00,107.2307,107.32,107.19,107.32,8513
2023-02-07 16:20:00,107.27,107.29,107.14,107.14,5163
2023-02-07 16:15:00,107.06,107.64,107.0126,107.33,295537
2023-02-07 16:10:00,107.39,107.64,107.06,107.08,192298
2023-02-07 16:05:00,107.64,107.98,107.4,107.4,513920
2023-02-07 16:00:00,108.17,108.175,107.56,107.65,2785692
2023-02-07 15:55:00,107.76,108.18,107.76,108.17,1408114
2023-02-07 15:50:00,107.44,107.86,107.44,107.76,1112009
2023-02-07 15:45:00,107.32,107.5,107.3,107.445,783308
2023-02-07 15:40:00,107.285,107.335,107.09,107.325,591064
2023-02-07 15:35:00,107.125,107.29,107.065,107.29,596636
2023-02-07 15:30:00,107.03,107.12,106.9631,107.115,463282
2023-02-07 15:25:00,106.81,107.06,106.8,107.02,578241
2023-02-07 15:20:00,106.475,106.85,106.475,106.8016,465099
2023-02-07 15:15:00,106.305,106.54,106.3039,106.48,314011
2023-02-07 15:10:00,106.54,106.6589,106.24,106.305,388619
2023-02-07 15:05:00,106.69,106.92,106.52,106.54,719585
2023-02-07 15:00:00,106.795,106.7999,106.515,106.69,384823
2023-02-07 14:55:00,106.585,106.86,106.5199,106.795,427875
2023-02-07 14:50:00,106.5,106.66,106.475,106.58,365166
2023-02-07 14:45:00,106.45,106.6199,106.35,106.46,359189
2023-02-07 14:40:00,106.4479,106.54,106.34,106.45,338593
2023-02-07 14:35:00,106.12,106.51,105.97,106.45,552594
2023-02-07 14:30:00,105.85,106.13,105.82,106.0986,383647
2023-02-07 14:25:00,106.08,106.08,105.64,105.84,634491
2023-02-07 14:20:00,105.66,106.08,105.66,106.08,480961
2023-02-07 14:15:00,105.47,105.765,105.42,105.66,404141
2023-02-07 14:10:00,105.2075,105.5799,105.1069,105.43,360171
2023-02-07 14:05:00,104.59,105.25,104.55,105.207,413579
2023-02-07 14:00:00,104.67,104.84,104.4701,104.6,304602
2023-02-07 13:55:00,104.19,104.7,104.1,104.66,426601
2023-02-07 13:50:00,104.2546,104.36,104.01,104.205,411076
2023-02-07 13:45:00,104.4,104.77,104.2,104.275,511198
2023-02-07 13:40:00,103.75,104.38,103.71,104.37,570195
2023-02-07 13:35:00,104.44,104.44,103.74,103.75,810718
2023-02-07 13:30:00,104.53,104.82,104.35,104.45,539278
2023-02-07 13:25:00,104.89,105.055,104.49,104.53,547961
2023-02-07 13:20:00,105.16,105.225,104.44,104.91,962600
2023-02-07 13:15:00,105.75,105.84,105.15,105.2,614893
2023-02-07 13:10:00,105.83,106.05,105.55,105.7466,471497
2023-02-07 13:05:00,106.34,106.6,105.77,105.82,537046
2023-02-07 13:00:00,106.38,106.7,106.24,106.36,534154
2023-02-07 12:55:00,106.24,106.46,105.96,106.38,749076
2023-02-07 12:50:00,105.42,106.25,105.42,106.22,969590
2023-02-07 12:45:00,104.93,105.66,104.67,105.41,517545
2023-02-07 12:40:00,105.04,105.125,104.93,104.935,241012
2023-02-07 12:35:00,104.82,105.15,104.805,105.05,249914
2023-02-07 12:30:00,104.635,104.86,104.635,104.81,273090
2023-02-07 12:25:00,104.795,104.82,104.6001,104.64,319242
2023-02-07 12:20:00,104.905,104.9599,104.751,104.795,208396
2023-02-07 12:15:00,105.02,105.16,104.82,104.91,307779
2023-02-07 12:10:00,105.05,105.15,104.995,105.01,264974
2023-02-07 12:05:00,105.165,105.17,104.96,105.0499,270461
2023-02-07 12:00:00,105.15,105.34,105.1012,105.16,297726
2023-02-07 11:55:00,105.18,105.2899,105.13,105.155,230647
2023-02-07 11:50:00,105.095,105.24,105.03,105.165,297063
2023-02-07 11:45:00,105.33,105.335,105.02,105.09,327685
2023-02-07 11:40:00,105.48,105.545,105.325,105.33,561476
2023-02-07 11:35:00,105.15,105.51,105.06,105.47,523927
2023-02-07 11:30:00,104.945,105.3554,104.935,105.1575,680775
2023-02-07 11:25:00,104.85,104.98,104.79,104.93,281586
2023-02-07 11:20:00,104.87,104.93,104.71,104.8588,534842
2023-02-07 11:15:00,104.655,104.88,104.61,104.858,570953
2023-02-07 11:10:00,104.29,104.72,104.28,104.66,385029
2023-02-07 11:05:00,104.37,104.49,104.29,104.3,271262
2023-02-07 11:00:00,104.325,104.5804,104.28,104.375,258115
2023-02-07 10:55:00,104.44,104.6,104.281,104.335,319871
2023-02-07 10:50:00,104.6,104.635,104.39,104.43,342737
2023-02-07 10:45:00,104.47,104.62,104.295,104.6,396886
2023-02-07 10:40:00,104.28,104.68,104.25,104.4743,404775
2023-02-07 10:35:00,104.39,104.74,104.15,104.28,796777
2023-02-07 10:30:00,104.62,104.75,104.1538,104.39,757520
2023-02-07 10:25:00,104.4,104.67,104.37,104.615,987851
2023-02-07 10:20:00,103.94,104.4,103.795,104.4,1062949
2023-02-07 10:15:00,103.18,103.97,103.12,103.93,466304
2023-02-07 10:10:00,103.38,103.57,103.17,103.19,390537
2023-02-07 10:05:00,103.235,103.56,103.21,103.385,433203
2023-02-07 10:00:00,103.425,103.445,103.14,103.23,358035
2023-02-07 09:55:00,103.56,103.94,103.29,103.42,397164
2023-02-07 09:50:00,103.85,103.9,103.42,103.55,443564
2023-02-07 09:45:00,103.68,103.93,103.39,103.86,778994
2023-02-07 09:40:00,103.63,103.82,103.18,103.66,624210
2023-02-07 09:35:00,103.22,103.82,103.13,103.64,1687304
2023-02-07 09:30:00,103.33,103.43,102.77,103.22,206237
2023-02-07 09:25:00,103.23,103.4,103.1301,103.39,14999
2023-02-07 09:20:00,103.12,103.2984,103.0403,103.2,14923
2023-02-07 09:15:00,103.01,103.1299,103.01,103.1299,5087
2023-02-07 09:10:00,103.24,103.3,103.0,103.0,25032
2023-02-07 09:05:00,103.29,103.29,103.1,103.14,4560
2023-02-07 09:00:00,103.1894,103.29,103.04,103.29,5976
2023-02-07 08:55:00,103.1,103.16,102.94,103.16,13576
2023-02-07 08:50:00,103.16,103.16,103.09,103.09,7089
2023-02-07 08:45:00,103.0173,103.23,103.0173,103.23,7828
2023-02-07 08:40:00,103.19,103.3,103.027,103.027,9687
2023-02-07 08:35:00,103.33,103.33,103.1001,103.19,12192
2023-02-07 08:30:00,103.32,103.3317,103.15,103.3,10818
2023-02-07 08:25:00,103.61,103.62,103.21,103.3,18853
2023-02-07 08:20:00,103.785,103.91,103.6,103.6849,16864
2023-02-07 08:15:00,103.75,103.87,103.7,103.87,10307
2023-02-07 08:10:00,103.68,103.8167,103.66,103.71,13917
2023-02-07 08:05:00,103.8,103.99,103.43,103.69,64977
2023-02-07 08:00:00,103.74,103.8,103.73,103.8,2798
2023-02-07 07:55:00,103.67,103.7,103.62,103.7,4092
2023-02-07 07:50:00,103.77,103.78,103.6,103.6,6495
2023-02-07 07:45:00,103.87,103.87,103.77,103.77,2725
2023-02-07 07:40:00,103.8,103.81,103.72,103.79,20954
2023-02-07 07:35:00,103.81,103.9,103.8,103.8,16192
2023-02-07 07:30:00,103.94,103.94,103.74,103.74,11764
2023-02-07 07:25:00,103.94,104.07,103.94,103.94,11836
2023-02-07 07:20:00,103.865,103.95,103.85,103.95,10043
2023-02-07 07:15:00,103.87,103.94,103.8,103.85,31419
2023-02-07 07:10:00,103.9,103.94,103.87,103.87,5553
2023-02-07 07:05:00,103.6,103.97,103.6,103.91,45194
2023-02-07 07:00:00,103.58,103.58,103.54,103.55,871
2023-02-07 06:55:00,103.51,103.54,103.51,103.54,1131
2023-02-07 06:50:00,103.44,103.44,103.44,103.44,490
2023-02-07 06:40:00,103.4,103.4,103.4,103.4,826
2023-02-07 06:35:00,103.58,103.58,103.43,103.43,982
2023-02-07 06:30:00,103.47,103.55,103.47,103.51,1451
2023-02-07 06:25:00,103.51,103.55,103.39,103.43,11731
2023-02-07 06:20:00,103.43,103.55,103.39,103.55,3327
2023-02-07 06:15:00,103.57,103.58,103.57,103.58,512
2023-02-07 06:10:00,103.48,103.48,103.48,103.48,305
2023-02-07 06:05:00,103.3,103.35,103.3,103.31,2381
2023-02-07 06:00:00,103.52,103.52,103.32,103.32,1932
2023-02-07 05:55:00,103.45,103.45,103.45,103.45,742
2023-02-07 05:50:00,103.5,103.58,103.5,103.5,2791
2023-02-07 05:45:00,103.7,103.7,103.65,103.65,629
2023-02-07 05:35:00,103.79,103.79,103.65,103.65,977
2023-02-07 05:30:00,103.64,103.73,103.64,103.73,1338
2023-02-07 05:25:00,103.57,103.6,103.57,103.6,1406
2023-02-07 05:20:00,103.54,103.55,103.52,103.55,550
2023-02-07 05:15:00,103.6,103.6,103.6,103.6,519
2023-02-07 05:10:00,103.59,103.6,103.59,103.6,1265
2023-02-07 05:05:00,103.73,103.73,103.59,103.59,4137
2023-02-07 05:00:00,103.77,103.77,103.7,103.7,1209
2023-02-07 04:55:00,103.77,103.77,103.77,103.77,200
2023-02-07 04:50:00,103.77,103.77,103.77,103.77,415
2023-02-07 04:45:00,103.77,103.77,103.77,103.77,243
2023-02-07 04:40:00,103.8,103.8,103.8,103.8,896
2023-02-07 04:35:00,103.9,103.9,103.9,103.9,216
2023-02-07 04:25:00,103.85,103.97,103.84,103.87,3931
2023-02-07 04:20:00,103.88,103.91,103.84,103.84,2236
2023-02-07 04:15:00,103.63,103.93,103.6,103.85,11402
2023-02-07 04:10:00,103.31,103.61,103.3,103.6,8612
2023-02-07 04:05:00,103.01,104.0,103.01,103.3,15579
2023-02-06 20:00:00,103.25,103.27,103.1,103.16,1159
2023-02-06 19:55:00,103.29,103.29,103.0,103.13,5686
2023-02-06 19:50:00,103.3,103.33,103.22,103.32,1830
2023-02-06 19:45:00,103.24,103.33,103.24,103.32,1289
2023-02-06 19:40:00,103.25,103.29,103.21,103.29,1538
2023-02-06 19:35:00,103.23,103.3,103.2101,103.2101,2358
2023-02-06 19:25:00,103.28,103.31,103.28,103.31,920
2023-02-06 19:20:00,103.24,103.34,103.24,103.34,418
2023-02-06 19:15:00,103.33,103.33,103.33,103.33,252
2023-02-06 19:10:00,103.22,103.34,103.22,103.32,1703
2023-02-06 19:05:00,103.33,103.33,103.22,103.22,909
2023-02-06 19:00:00,103.21,103.34,103.21,103.34,216
2023-02-06 18:55:00,103.29,103.34,103.25,103.25,1657
2023-02-06 18:50:00,103.3,103.33,103.15,103.33,2362
2023-02-06 18:45:00,103.19,103.2,103.19,103.2,657
2023-02-06 18:40:00,103.14,103.31,103.1001,103.2,2669
2023-02-06 18:35:00,103.12,103.27,103.1,103.18,6798
2023-02-06 18:30:00,103.08,103.15,103.08,103.15,1662
2023-02-06 18:25:00,103.02,103.14,103.0001,103.14,3506
2023-02-06 18:15:00,102.93,103.0,102.93,103.0,1981
2023-02-06 18:10:00,102.86,102.8899,102.82,102.8899,1208
2023-02-06 18:05:00,102.89,102.9,102.86,102.9,1766
2023-02-06 18:00:00,102.8081,102.8081,102.8055,102.8055,315
2023-02-06 17:55:00,102.9,102.9,102.9,102.9,135
2023-02-06 17:50:00,102.8087,102.8087,102.8087,102.8087,276
2023-02-06 17:45:00,102.85,102.9,102.85,102.9,301
2023-02-06 17:40:00,102.85,102.85,102.85,102.85,332
2023-02-06 17:35:00,102.8784,102.88,102.8,102.8,1296
2023-02-06 17:30:00,102.83,102.88,102.83,102.88,4550
2023-02-06 17:25:00,102.84,102.84,102.83,102.84,1470
2023-02-06 17:20:00,102.84,102.86,102.84,102.84,1981
2023-02-06 17:15:00,102.7978,102.87,102.7302,102.87,2674
2023-02-06 17:10:00,102.76,102.76,102.76,102.76,448
2023-02-06 17:00:00,102.7991,102.8,102.73,102.73,2399
2023-02-06 16:50:00,102.8,102.8,102.74,102.8,2714
2023-02-06 16:45:00,102.75,102.8,102.7499,102.79,2270
2023-02-06 16:40:00,102.86,102.86,102.76,102.76,2717
2023-02-06 16:35:00,102.87,102.87,102.84,102.84,583
2023-02-06 16:30:00,102.88,102.88,102.76,102.76,1765
2023-02-06 16:25:00,102.69,102.88,102.69,102.88,3576
2023-02-06 16:20:00,102.6499,102.776,102.64,102.68,9122
2023-02-06 16:15:00,102.64,102.9,102.63,102.63,50643
2023-02-06 16:10:00,102.9503,102.9503,102.5,102.58,70973
2023-02-06 16:05:00,102.9,103.17,102.9,102.92,537263
2023-02-06 16:00:00,103.075,103.075,102.82,102.9,1094335
2023-02-06 15:55:00,102.74,103.34,102.74,103.09,624746
2023-02-06 15:50:00,102.85,102.9425,102.72,102.74,283284
2023-02-06 15:45:00,102.92,103.03,102.81,102.86,310700
2023-02-06 15:40:00,102.835,103.02,102.82,102.92,284452
2023-02-06 15:35:00,102.79,102.91,102.64,102.8351,286934
2023-02-06 15:30:00,102.77,102.83,102.71,102.785,256141
2023-02-06 15:25:00,102.815,102.97,102.77,102.771,218142
2023-02-06 15:20:00,102.75,102.9001,102.67,102.815,246713
2023-02-06 15:15:00,103.0171,103.025,102.66,102.74,212109
2023-02-06 15:10:00,103.015,103.05,102.84,103.0142,174706
2023-02-06 15:05:00,103.02,103.11,102.95,103.015,177759
2023-02-06 15:00:00,102.95,103.02,102.75,103.01,277055
2023-02-06 14:55:00,103.18,103.1897,102.905,102.9511,233497
2023-02-06 14:50:00,103.11,103.2,103.01,103.19,173140
2023-02-06 14:45:00,103.17,103.2,102.96,103.11,303854
2023-02-06 14:40:00,103.1515,103.21,103.08,103.1758,238726
2023-02-06 14:35:00,103.285,103.36,103.11,103.15,333194
2023-02-06 14:30:00,103.605,103.635,103.22,103.29,439141
2023-02-06 14:25:00,103.58,103.76,103.53,103.6099,418989
2023-02-06 14:20:00,103.69,103.91,103.51,103.575,632625
2023-02-06 14:15:00,103.45,103.7859,103.445,103.69,727918
2023-02-06 14:10:00,103.35,103.58,103.01,103.44,744928
2023-02-06 14:05:00,102.5907,103.54,102.59,103.344,1572458
2023-02-06 14:00:00,102.4398,102.6,102.405,102.6,448310
2023-02-06 13:55:00,102.455,102.54,102.4101,102.435,228735
2023-02-06 13:50:00,102.5,102.55,102.41,102.45,294604
2023-02-06 13:45:00,102.54,102.62,102.42,102.51,201070
2023-02-06 13:40:00,102.66,102.76,102.5,102.54,171510
2023-02-06 13:35:00,102.705,102.82,102.615,102.65,162633
2023-02-06 13:30:00,102.885,102.885,102.6299,102.71,229622
2023-02-06 13:25:00,103.095,103.095,102.88,102.88,176186
2023-02-06 13:20:00,103.08,103.11,103.01,103.095,191154
2023-02-06 13:15:00,102.97,103.13,102.75,103.08,175098
2023-02-06 13:10:00,102.95,103.12,102.85,102.97,147539
2023-02-06 13:05:00,103.045,103.08,102.89,102.945,120239
2023-02-06 13:00:00,103.0518,103.07,102.91,103.05,135746
2023-02-06 12:55:00,103.19,103.3,103.01,103.06,162977
2023-02-06 12:50:00,103.13,103.28,103.12,103.19,169821
2023-02-06 12:45:00,103.19,103.355,103.11,103.12,122337
2023-02-06 12:40:00,103.17,103.35,103.16,103.195,160970
2023-02-06 12:35:00,102.93,103.2,102.93,103.17,179446
2023-02-06 12:30:00,102.88,103.01,102.81,102.93,151494
2023-02-06 12:25:00,102.5865,102.9,102.585,102.88,234208
2023-02-06 12:20:00,102.81,102.91,102.0,102.59,367515
2023-02-06 12:15:00,102.885,102.94,102.76,102.81,245320
2023-02-06 12:10:00,102.81,102.975,102.79,102.885,151745
2023-02-06 12:05:00,102.9,102.94,102.72,102.81,142632
2023-02-06 12:00:00,103.02,103.0358,102.79,102.9006,165302
2023-02-06 11:55:00,102.846,103.035,102.7432,103.01,190185
2023-02-06 11:50:00,103.15,103.22,102.81,102.85,205385
2023-02-06 11:45:00,103.33,103.37,103.11,103.14,252249
2023-02-06 11:40:00,103.09,103.3713,103.09,103.32,270329
2023-02-06 11:35:00,103.05,103.43,102.985,103.09,432743
2023-02-06 11:30:00,102.83,103.14,102.755,103.0411,356230
2023-02-06 11:25:00,102.73,102.83,102.665,102.82,257954
2023-02-06 11:20:00,102.55,102.92,102.535,102.745,343843
2023-02-06 11:15:00,102.3,102.55,102.25,102.54,241598
2023-02-06 11:10:00,102.36,102.67,102.27,102.295,288742
2023-02-06 11:05:00,102.8,102.81,102.365,102.3689,261686
2023-02-06 11:00:00,102.64,102.83,102.56,102.79,227081
2023-02-06 10:55:00,102.54,102.81,102.49,102.66,332634
2023-02-06 10:50:00,102.33,102.56,102.29,102.54,348100
2023-02-06 10:45:00,102.28,102.46,102.21,102.33,304906
2023-02-06 10:40:00,102.2,102.41,101.9901,102.28,453542
2023-02-06 10:35:00,102.09,102.26,101.88,102.19,555725
2023-02-06 10:30:00,102.27,102.51,102.03,102.09,375617
2023-02-06 10:25:00,102.46,102.49,102.1655,102.25,479670
2023-02-06 10:20:00,102.92,102.93,102.37,102.46,448620
2023-02-06 10:15:00,103.33,103.34,102.9,102.91,502516
2023-02-06 10:10:00,103.35,103.44,103.16,103.325,490770
2023-02-06 10:05:00,103.465,103.87,103.3,103.33,522377
2023-02-06 10:00:00,103.45,103.7,103.23,103.45,349403
2023-02-06 09:55:00,103.61,103.64,103.18,103.445,447673
2023-02-06 09:50:00,103.76,103.85,103.36,103.62,500804
2023-02-06 09:45:00,103.98,104.36,103.55,103.75,775856
2023-02-06 09:40:00,103.74,104.1,103.57,103.96,742933
2023-02-06 09:35:00,102.4,103.78,102.21,103.74,1606915
2023-02-06 09:30:00,103.6,103.6,102.02,102.4,240932
2023-02-06 09:25:00,103.45,103.72,103.45,103.5704,12626
2023-02-06 09:20:00,103.4256,103.45,103.34,103.41,17294
2023-02-06 09:15:00,103.36,103.44,103.25,103.44,14885
2023-02-06 09:10:00,103.5685,103.6299,103.49,103.49,7383
2023-02-06 09:05:00,103.4948,103.55,103.46,103.55,4271
2023-02-06 09:00:00,103.3,103.47,103.3,103.46,6659
2023-02-06 08:55:00,103.22,103.23,103.17,103.23,6313
2023-02-06 08:50:00,103.41,103.46,103.22,103.22,14502
2023-02-06 08:45:00,103.34,103.4,103.29,103.39,8629
2023-02-06 08:40:00,103.3,103.44,103.28,103.34,20032
2023-02-06 08:35:00,103.5932,103.8,103.3,103.34,14723
2023-02-06 08:30:00,103.6299,103.63,103.56,103.5825,2044
